Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo,Sunset Time,Sunrise Time,Number of Bird Feeders,Are of Garden (m^2),Fence Type,Poultry Presence,Relative Abundance of Dogs,Relative Abundance of Predators,Forest Cover within 400m of camera (km^2),Open Land Cover within 400m of camera (km^2),Agricultural Land Cover within 400m of camera (km^2),Developed Land Cover within 400m of camera (km^2),Maximum Housing Unit Density within a 400m buffer (Houses/km^2)
1,5/5/2021,8:59:49,Gray Squirrel,1,20:08,6:20,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/5/2021,3:26:42,Rat,1,20:08,6:20,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/5/2021,20:39:53,Rat,1,20:08,6:20,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/5/2021,21:02:14,Rat,1,20:08,6:20,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/5/2021,21:30:47,Rat,1,20:08,6:20,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/5/2021,22:03:11,Rat,1,20:08,6:20,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/6/2021,2:44:54,Domestic Cat,1,20:09,6:19,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/6/2021,20:45:30,Rat,1,20:09,6:19,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/7/2021,3:26:44,Domestic Cat,1,20:10,6:18,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/7/2021,13:28:55,Gray Squirrel,1,20:10,6:18,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/7/2021,8:13:02,Rat,1,20:10,6:18,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/7/2021,8:39:27,Rat,1,20:10,6:18,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/7/2021,20:27:42,Rat,1,20:10,6:18,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/8/2021,10:07:08,Gray Squirrel,1,20:10,6:17,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/8/2021,5:40:34,Rat,1,20:10,6:17,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/8/2021,5:54:27,Rat,1,20:10,6:17,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/8/2021,7:12:46,Rat,1,20:10,6:17,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/8/2021,20:28:19,Rat,1,20:10,6:17,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/9/2021,16:26:33,Gray Squirrel,1,20:11,6:16,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/9/2021,6:23:02,Rat,1,20:11,6:16,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/9/2021,20:53:04,Rat,1,20:11,6:16,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,14:44:51,Domestic Dog,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,15:02:52,Domestic Dog,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,16:21:02,Domestic Dog,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,16:59:12,Domestic Dog,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,17:38:15,Domestic Dog,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,18:04:14,Domestic Dog,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,19:04:20,Domestic Dog,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,10:40:54,Gray Squirrel,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,11:26:46,Gray Squirrel,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,22:49:00,Rat,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/10/2021,23:44:27,Rat,1,20:12,6:15,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,5:09:37,Domestic Cat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,5:16:38,Domestic Cat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,7:17:15,Domestic Dog,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,7:37:21,Domestic Dog,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,9:21:54,Domestic Dog,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,18:23:11,Domestic Dog,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,16:18:14,Gray Squirrel,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,16:56:52,Gray Squirrel,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,18:49:14,Rat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,19:24:38,Rat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,20:18:18,Rat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,20:26:52,Rat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,20:36:26,Rat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,23:36:03,Rat,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/11/2021,2:49:49,Red Fox,1,20:13,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/12/2021,7:09:52,Domestic Dog,1,20:14,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/12/2021,8:15:12,Domestic Dog,1,20:14,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/12/2021,18:52:09,Domestic Dog,1,20:14,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/12/2021,19:06:12,Domestic Dog,1,20:14,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/12/2021,20:06:16,Domestic Dog,1,20:14,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/12/2021,20:32:51,Rat,1,20:14,6:14,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,0:51:49,Domestic Cat,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,7:26:20,Domestic Dog,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,7:39:30,Domestic Dog,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,7:49:26,Domestic Dog,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,10:16:44,Domestic Dog,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,17:00:09,Domestic Dog,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,21:13:18,Domestic Dog,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,8:53:25,Gray Squirrel,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,11:15:15,Gray Squirrel,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,15:41:41,Gray Squirrel,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,19:01:38,Rat,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,19:59:01,Rat,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/13/2021,20:46:55,Rat,1,20:15,6:13,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/14/2021,7:43:56,Domestic Dog,1,20:16,6:12,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/14/2021,20:36:20,Rat,1,20:16,6:12,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/14/2021,22:56:22,Rat,1,20:16,6:12,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,10:13:42,Gray Squirrel,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,18:55:12,Rat,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,20:32:27,Rat,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,21:07:50,Rat,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,21:26:02,Rat,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,21:39:00,Rat,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,21:47:29,Rat,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/15/2021,22:00:25,Rat,1,20:16,6:11,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/16/2021,15:23:13,Bird,1,20:17,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/16/2021,13:28:17,Domestic Dog,1,20:17,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/16/2021,20:45:03,Rat,1,20:17,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/17/2021,9:01:25,Gray Squirrel,1,20:18,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/17/2021,12:33:18,Gray Squirrel,1,20:18,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/17/2021,19:33:51,Rat,1,20:18,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/17/2021,20:43:13,Rat,1,20:18,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/17/2021,20:51:33,Rat,1,20:18,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/17/2021,20:58:26,Rat,1,20:18,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/17/2021,21:04:12,Rat,1,20:18,6:10,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/18/2021,10:38:51,Gray Squirrel,1,20:19,6:09,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/18/2021,20:15:42,Rat,1,20:19,6:09,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,11:44:12,Gray Squirrel,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,12:47:50,Gray Squirrel,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,13:03:10,Gray Squirrel,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,6:39:05,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,6:50:55,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,18:37:59,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,18:56:03,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,20:30:23,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,20:50:12,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,20:58:29,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,21:13:42,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/19/2021,21:40:55,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/20/2021,13:31:18,Gray Squirrel,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/20/2021,15:28:08,Gray Squirrel,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/20/2021,18:53:36,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/20/2021,20:32:42,Rat,1,20:20,6:08,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/21/2021,10:55:52,Gray Squirrel,1,20:21,6:07,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/21/2021,13:54:30,Gray Squirrel,1,20:21,6:07,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/21/2021,16:43:03,Gray Squirrel,1,20:21,6:07,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/21/2021,18:11:51,Rat,1,20:21,6:07,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/21/2021,20:51:20,Rat,1,20:21,6:07,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,12:34:25,Gray Squirrel,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,13:17:01,Gray Squirrel,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,13:23:49,Gray Squirrel,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,16:02:06,Gray Squirrel,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,16:42:24,Gray Squirrel,2,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,20:33:24,Rat,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,21:08:28,Rat,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,21:28:29,Rat,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/22/2021,21:53:49,Rat,1,20:22,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/23/2021,17:14:57,Gray Squirrel,1,20:23,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/23/2021,19:51:21,Rat,1,20:23,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/23/2021,20:53:50,Rat,1,20:23,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/23/2021,21:01:37,Rat,1,20:23,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/23/2021,21:08:20,Rat,1,20:23,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/23/2021,21:19:24,Rat,1,20:23,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/23/2021,22:16:14,Rat,1,20:23,6:06,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,7:00:11,Gray Squirrel,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,3:23:04,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,3:35:13,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,3:53:40,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,4:10:57,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,4:26:08,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,5:13:55,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,5:30:42,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,20:22:45,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,20:41:49,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,21:02:06,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,21:24:09,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,21:33:25,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/24/2021,21:44:45,Rat,1,20:23,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/25/2021,18:49:02,Rat,1,20:24,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/25/2021,21:11:13,Rat,1,20:24,6:05,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/26/2021,8:26:15,Gray Squirrel,1,20:25,6:04,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/26/2021,9:14:35,Gray Squirrel,1,20:25,6:04,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/26/2021,21:13:24,Rat,1,20:25,6:04,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/26/2021,21:55:25,Rat,1,20:25,6:04,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/27/2021,1:14:55,Rat,1,20:26,6:04,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/27/2021,2:07:13,Rat,1,20:26,6:04,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/27/2021,2:13:25,Rat,1,20:26,6:04,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,19:16:44,Bird,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,7:07:59,Gray Squirrel,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,19:26:20,Gray Squirrel,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,12:01:41,Person,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,2:00:48,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,3:32:23,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,3:42:06,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,3:58:00,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,4:50:47,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,5:39:20,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,21:16:16,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,21:27:20,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/28/2021,22:26:37,Rat,1,20:26,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/29/2021,11:56:42,Bird,1,20:27,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/29/2021,12:26:10,Bird,1,20:27,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/29/2021,14:55:08,Gray Squirrel,1,20:27,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/29/2021,1:37:41,Rat,1,20:27,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/29/2021,20:49:31,Rat,1,20:27,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/29/2021,21:27:40,Rat,1,20:27,6:03,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/30/2021,6:26:01,Gray Squirrel,1,20:28,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/30/2021,21:28:29,Rat,1,20:28,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/31/2021,6:42:10,Bird,1,20:28,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/31/2021,8:26:11,Gray Squirrel,1,20:28,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/31/2021,2:33:03,Rat,1,20:28,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,5/31/2021,20:25:12,Rat,1,20:28,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,9:21:46,Gray Squirrel,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,10:37:49,Gray Squirrel,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,12:54:05,Gray Squirrel,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,13:34:40,Gray Squirrel,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,15:48:03,Gray Squirrel,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,6:00:54,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,18:29:30,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,19:15:59,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,19:59:35,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,20:27:27,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,20:40:32,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,21:08:40,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,21:23:10,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,21:30:08,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,21:44:47,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,22:31:41,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,23:01:42,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/1/2021,23:30:28,Rat,1,20:29,6:02,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/2/2021,17:08:09,Bird,1,20:30,6:01,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/2/2021,16:34:18,Gray Squirrel,1,20:30,6:01,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/2/2021,0:19:42,Rat,1,20:30,6:01,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/2/2021,0:27:45,Rat,1,20:30,6:01,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
1,6/2/2021,0:43:01,Rat,1,20:30,6:01,0,5.65,0,0,0.29,0.02,0.008026,0.067232,0,0.427231,753.1
